label,pmid,sentence,rel_loc
0,14695625,"Conversely, the frequency of the SLC4A1Delta27 allele was higher in Liksul (0.0740) than the Wosera (0.0005) (chi(2); P < 0.0001). ",0.40
0,14695625,No individuals were homozygous for SLC4A1Delta27.,0.50
0,14695625,"In 355 Liksul residents, independent assortment of these two deletion polymorphisms resulted in 14 SLC4A1Delta27 carriers heterozygous for GYPCDeltaex3 and one SLC4A1Delta27 carrier homozygous for GYPCDeltaex3 (Fisher's exact test; P = 0.8040).",0.60
0,14695625,"While homozygosity for SLC4A1Delta27 appears to be nonviable, the GYPCDeltaex3 allele is not lethal when combined with SLC4A1Delta27. ",0.70
0,14695625,Neither mutation was associated with altered susceptibility to asymptomatic Plasmodium falciparum or P. vivax infection. ,0.80
0,14695625,"While these erythrocyte polymorphisms apparently have no effect on blood-stage malaria infection, their contribution to susceptibility to clinical malaria morbidity requires further study.",0.90
0,27068099,The assessment of co-existing psychological and psychiatric disorders is advocated in the Standards of Care for the health of transsexual people.,0.00
0,27068099,This study aimed to determine the psychopathological characteristics of transsexuals based on a large sample of French individuals and to identify whether these characteristics differed according to the individual's sociodemographic or clinical characteristics.,0.10
0,27068099,The aim of this study was to determine the psychopathological characteristics of transsexuals from a large sample of French individuals and whether these differed by sociodemographic or clinical characteristics. ,0.20
0,27068099,This cross-sectional study was conducted in a French public university hospital. ,0.30
0,27068099,"The inclusion criteria were 18\u2009years or older, diagnosis of gender dysphoria, and eligibility for a standardized sex reassignment procedure. ",0.40
0,27068099,Personality characteristics were assessed using the Minnesota Multiphasic Personality Inventory 2 (MMPI-2). ,0.50
0,27068099,A total of 108 individuals provided a valid MMPI-2 between January 2007 and December 2010. ,0.60
0,27068099,The final sample had a median age of 31\u2009years and included 54 (50%) Female-to-Male individuals. ,0.70
0,27068099,"In multivariate models, hormonal therapy status was significantly related to the scales of MMPI-2 (Psychasthenia and Masculinity/Femininity). ",0.80
1,27068099,Personality assessment can help a multidisciplinary gender dysphoria team detect potential psychopathological factors of vulnerability.,0.90
0,29332114,"To determine the dental arch dimensions and arch forms in a sample of Saudi orthodontic patients, to investigate the prevalence of Bolton anterior and overall tooth size discrepancies, and to compare the effect of gender on the measured parameters.\xa0",0.00
0,29332114,"Methods: This study is a biometric analysis of dental casts of 149 young adults recruited from different orthodontic centers in Jeddah, Saudi Arabia. ",0.12
0,29332114,The dental arch\xa0dimensions were measured. ,0.25
0,29332114,"The measured parameters were arch length, arch width, Bolton's ratio, and arch form.",0.38
0,29332114,"The data were analyzed using IBM SPSS software version 22.0 (IBM Corporation, New York, USA); this cross-sectional study was conducted between April 2015 and May 2016.\xa0",0.50
0,29332114,"Results: Dental arch measurements, including inter-canine and inter-molar distance, were found to be significantly greater in males than females (p less than\xa00.05). ",0.62
0,29332114,"The most prevalent dental arch forms were narrow tapered (50.3%) and narrow ovoid (34.2%), respectively. ",0.75
0,29332114,"The prevalence of tooth size discrepancy in all cases was 43.6% for anterior ratio and 24.8% for overall ratio. ', ""The mean Bolton's anterior ratio in all malocclusion classes was 79.81%, whereas the mean Bolton's overall ratio was 92.21%. "", ""There was no significant difference between males and females regarding Bolton's ratio.\xa0"", 'Conclusion: The most prevalent arch form was narrow tapered, followed by narrow ovoid. ', ""Males generally had larger dental arch measurements than females, and the prevalence of tooth size discrepancy was more in Bolton's anterior teeth ratio than in overall ratio.""]",0.88
0,31490374,Hypertension is a common global health problem including China. ,0.00
0,31490374,"This study aimed to assess the prevalence and awareness of hypertension, and evaluate risk factors associated with hypertension among multi-ethnic population in northwest China using a random sampling cross-sectional data.",0.07
0,31490374,A cross-sectional survey was conducted between 2014 and 2015 as part of a nationwide survey using stratified four-stage random sampling in Xinjiang. ,0.14
0,31490374,Hypertension was defined as mean systolic blood pressure (SBP) and/or diastolic blood pressure (DBP) ≥140/90 mm Hg and/or taking anti-hypertensive medication. ,0.21
0,31490374,"In addition, the prevalence of hypertension (SBP ≥ 130 or DBP ≥ 80 mm Hg) was also estimated according to the 2017 American College of Cardiology (ACC)/American Heart Association (AHA) High Blood Pressure Guideline. ",0.29
0,31490374,Awareness of hypertension was based on self-report. ,0.36
0,31490374,An optimized risk score model was used to assess the risk and determine the predictive power of risk factors on hypertension.,0.43
0,31490374,"Totally 6722 subjects aged ≥18 years were enrolled and prevalence of hypertension was 24.3%, while the prevalence of hypertension based on the 2017 ACC/AHA guideline was approximately twice as high as that based on 2010 Chinese guideline (37.6%). ",0.50
0,31490374,"Among individuals with hypertension, 55.5% were aware of their condition. ",0.57
0,31490374,"Six potential factors were estimated to be associated with increased risk of hypertension including age, ethnicity, marital status, body mass index (BMI), waistline circumference, and comorbidity. ",0.64
0,31490374,"In the analyses of calculated risk score, BMI ≥ 28.0 corresponded to the highest risk score of 23 points. ",0.71
0,31490374,The area under the receiver operation curve for the multivariable prediction model was 0.803 (95%CI: 0.789-0.813).,0.79
0,31490374,"There is a considerable prevalence of hypertension among Xinjiang adults, northwest China; awareness of hypertension is low. ",0.86
1,31490374,"Excess weight loss may be a vital strategy for controlling hypertension, particularly if accompanied with other preventive measures in this region.",0.93
0,21516338,The present study explored in a sample of Flemish pain patients the role of prayer as a possible individual factor in pain management. ,0.00
0,21516338,The focus on prayer as a personal religious factor fits with the current religious landscape in Western-Europe where personal religious factors are more important than organizational dimensions of religion. ,0.09
0,21516338,"Our study is framed in the transactional theory of stress and coping by testing first, whether prayer was related with pain severity and pain tolerance and second, whether cognitive positive re-appraisal was a mediating mechanism in the association between prayer and pain.",0.18
0,21516338,"We expected that prayer would be related to pain tolerance in reducing the impact of the pain on patient's daily life, but not necessarily to pain severity. ",0.27
0,21516338,"A cross-sectional questionnaire design was adopted in order to measure demographics, prayer, pain outcomes (i.e., pain severity and pain tolerance), and cognitive positive re-appraisal. ",0.36
0,21516338,"Two hundred and two chronic pain (CP) patients, all members of a Flemish national patients association, completed the questionnaires. ",0.45
0,21516338,"Correlational analyses showed that prayer was significantly related with pain tolerance, but not with pain severity. ",0.55
0,21516338,"However, ancillary analyses revealed a moderational effect of religious affiliation in the relationship between prayer and pain severity as well as pain tolerance. ",0.64
0,21516338,"Furthermore, mediation analysis revealed that cognitive positive re-appraisal was indeed an underlying mechanism in the relationship between prayer and pain tolerance. ",0.73
1,21516338,"This study affirms the importance to distinguish between pain severity and pain tolerance, and indicates that prayer can play a role in pain management, especially for religious pain patients. ",0.82
0,21516338,"Further, the findings can be framed within the transactional theory of stress and coping as the results indicate that positive re-appraisal might be an important underlying mechanism in the association between prayer and pain.",0.91
0,18005472,Vole tuberculosis (TB; Mycobacterium microti) is an understudied endemic infection. ,0.00
0,18005472,"Despite progressing slowly, it causes severe clinical pathology and overt symptoms in its rodent host. ",0.08
0,18005472,"TB was monitored for 2 years in wild field voles in Kielder Forest, UK. ",0.17
0,18005472,"The prevalence of characteristic cutaneous TB lesions was monitored longitudinally at 4 sites, with individuals live-trapped and repeatedly monitored. ",0.25
0,18005472,A prevalence of 5.2% of individuals with lesions was recorded (n=2791). ,0.33
0,18005472,"In a cross-sectional study, 27 sites were monitored bi-annually, with TB assessed by post-mortem examination for macroscopic lesions, and by culture and histopathology. ",0.42
0,18005472,"Seventy-nine voles (10.78%; n=733) were positive for mycobacteria, with the highest prevalence in spring (13.15%; n=327). ",0.50
0,18005472,"TB prevalence varied, with between 0% and 50% of voles infected per site. ",0.58
0,18005472,"Prevalence increased with age (mass), and apparent seasonality was due to a higher proportion of older animals in spring. ",0.67
0,18005472,"Survival analysis supported this result, with cutaneous lesions only manifesting in the advanced stages of infection, and therefore only being found on older voles. ",0.75
0,18005472,"The body condition of individuals with lesions declined at the time when the lesion was first recorded, when compared to individuals without lesions, suggesting there may be an acute phase of infection during its advanced stage. ",0.83
0,18005472,"Although predicted survival following the appearance of a cutaneous lesion was lower than for uninfected individuals, this was not significant.",0.92
0,31325297,Truck drivers are at increased risk of diet- and physical activity-related chronic diseases.,0.00
0,31325297,"Despite this, there is a paucity of data about Australian truck drivers' diet and physical activity behaviors.",0.07
0,31325297,A multiple choice and short response survey was distributed to truck drivers attending an Australian Truck Show. ,0.14
0,31325297,"The survey asked about self-reported health, source of health information, number of serves of fruit, vegetables, unhealthy food, and sugary drink consumed per day, and frequency of moderate- and vigorous-intensity physical activity per week. ",0.21
0,31325297,"The survey was completed by 231 truck drivers---almost all were male, with a mean age of 46 (range 20 to 71) years. ",0.29
0,31325297,Over 85% of survey respondents worked more than 9 hrs per day. ,0.36
0,31325297,Nearly 75% acknowledged the need to make changes to improve their health. ,0.43
0,31325297,Half consumed fewer serves of fruit and 88% consumed fewer serves of vegetables than national recommendations. ,0.50
0,31325297,"Over 63% consumed at least one serve of unhealthy foods per day, and 65% drank at least one can of sugary drink per day. ",0.57
0,31325297,Most (80%) undertook less than moderate- and vigorous-intensity physical activity levels provided in national recommendations. ,0.64
0,31325297,"Of concern, almost 90% of drivers had above the recommended body mass index---approximately 60% were obese. ",0.71
0,31325297,This is almost double the proportion found in the general population. ,0.79
1,31325297,"These findings highlight the importance of health promotion to help drivers make better choices about their health behaviors, which are often underpinned by the limitations of their work environment. ",0.86
0,31325297,Health promotion in transport industry workplaces should be an important topic for future research.,0.93
0,30071006,Self-medication with analgesics in dental pain management is a common practice as most of these medicines are available over-the-counter (OTC). ,0.00
0,30071006,The study aims to examine the relationship between beliefs about medicines and self-medication with analgesics in dental pain management in Malaysia.,0.08
0,30071006,"This cross-sectional study was conducted among conveniently sampled patients attending dental clinics, located in Kuala Lumpur, Malaysia to assess association between self-medication with analgesics and patient's beliefs about medicines via Beliefs about Medicines Questionnaire.",0.17
0,30071006,Participants were evaluated for their self-medication practices via 4 items,0.25
0,30071006,Further assessment was done via Quantitative Analgesic Questionnaire (QAQ) regarding the analgesics taken. ,0.33
0,30071006,"Statistical analyses were performed using SPSS version 24, with 0.05 as level of significance. ",0.42
0,30071006,"The prevalence of self-medication with analgesics was 29.4%, with 95.6% of the participants took analgesics when necessary. ",0.50
0,30071006,"Participants practising self-medication for dental pain reported more positive beliefs in General-Necessity (13.04 vs. 9.98, p = 0.001) than those not practising self-medication. ",0.58
0,30071006,"However, these participants had weaker beliefs in General-Harm (12.00 vs. 10.29, p = 0.006) and General-Overuse (11.38 vs. 10.31, p = 0.032) than those not practising self-medication. ",0.67
0,30071006,Participants beliefs in General-Harm (r = -0.243; p = 0.003) and General-Overuse (r = -0.203; p = 0.012) were negatively correlated with total QAQ point. ,0.75
0,30071006,The study found that individuals who practised self-medication had stronger beliefs about the benefits of medicines and weaker beliefs in viewing medicines as harmful and overused. ,0.83
0,30071006,Findings can guide public education to improve the safety aspects of self-medication with analgesics in dental practice.,0.92
0,26468424,The goal of early childhood vision screening is to detect subnormal vision and amblyopic risk factors that threaten visual development so that treatment can be initiated early to yield the highest benefit. ,0.00
0,26468424,"Hand-held, portable, instrument-based vision screening devices can be used in children as young as 6 months of age.",0.08
0,26468424,We assessed the feasibility of hand-held photoscreeners to screen for vision disorders in pre-school children in Hawai'i.,0.17
0,26468424,"A total of 137 preschool children on O\'ahu in the ""Tutu and Me""/Partners in Development program were screened at 6 different locations using the Plusoptix S12 hand-held photoscreener. ",0.25
0,26468424,"Once technical issues were resolved, screening was fast and well tolerated. ",0.33
0,26468424,Possible vision abnormalities were found in 11 of the 137 children (8%). ,0.42
0,26468424,Poor compliance for follow-up with formal vision examination limited our ability to confirm these abnormalities. ,0.50
0,26468424,We conclude that photoscreening has the potential to facilitate early childhood vision screening in Hawai'i.,0.58
2,26468424,The optimal referral criteria for use in Hawai'i will need to be determined after considering the age of the screening population and the available medical resources in Hawai'i. ,0.67
1,26468424,Early detection of treatable eye disorders has far-reaching benefits for the visual development and long term health and well-being of children.,0.75
0,26468424,A comprehensive early childhood vision screening program in Hawai'i utilizing automated hand-held photoscreeners may have public health value.,0.83
2,26468424,Such a program should integrate referral to an eye care professional for confirmation and management of vision disorders of at-risk children found on screening.,0.92
0,32240242,There has been a growing burden of anxiety among Nepalese adolescents. ,0.00
0,32240242,Social anxiety in particular is one of the commonly reported symptoms indicating mental health problem among adolescents. ,0.12
0,32240242,"The purpose of this study was to assess social anxiety, and identify how social support, emotion regulation and mindfulness uniquely contribute to social anxiety among adolescents in Birgunj, Nepal. ",0.25
0,32240242,"The study was conducted by using a self-administered questionnaire among 384 adolescents (65.4% boys; M = 16.05 years, SD = 1.39) studying at secondary schools of Birgunj. ",0.38
0,32240242,"Results show that there was a positive correlation between social anxiety symptoms and age, and girls reported more symptoms. ",0.50
0,32240242,"Traits such as non-acceptance of emotions, lack of clarity and lack of awareness of emotions were related to increased social anxiety; while acting with awareness, non-reactivity, and better ability to describe emotions was related to decreased social anxiety. ",0.62
0,32240242,"Finally, more social support from close friends was related to lower social anxiety. ",0.75
1,32240242,"These results suggest that improving emotion regulation, dispositional mindfulness, and social support may be helpful for adolescents who are at risk of, or are suffering from, social anxiety.",0.88
0,30149686,"Few studies assess built environment correlates of active commuting in low-and-middle-income countries (LMICs), but the different context could yield distinct findings. ",0.00
0,30149686,"Policies and investments to promote active commuting remain under-developed in LMICs like India, which grapples with traffic congestion, lack of activity-supportive infrastructure, poor enforcement of traffic rules and regulations, air pollution, and overcrowding. ",0.08
0,30149686,"This cross-sectional study investigated associations between home neighborhood environment characteristics and active commuting in Chennai, India. ",0.15
0,30149686,"Adults (N = 370, 47.2% female, mean age =37.9 years) were recruited from 155 wards in the metropolitan area of Chennai in southern India between January and June 2015. ",0.23
0,30149686,"Participants self-reported their usual mode of commute to work, with responses recoded into three categories: (1) multi-modal or active commuting (walking and bicycling; n = 56); (2) public transit (n = 52); and (3) private transport (n = 111). Associations between environmental characteristics and likelihood of active commuting and public transit use were modeled using logistic regression with private transport (driving alone or carpool) as the reference category, adjusting for age, gender, and household car ownership. ",0.31
0,30149686,Environmental attributes around participants' homes were assessed using the Neighborhood Environment Walkability Scale for India (NEWS-India).,0.38
0,30149686,"Associations between environmental characteristics and likelihood of active commuting and public transit use were modeled using logistic regression with private transport (driving alone or carpool) as the reference category, adjusting for age, gender, and household car ownership. ",0.46
0,30149686,"Consistent with other international studies, participants living in neighborhoods with a mix of land uses and a transit stop within a 10-minute walk from home were more likely to use active commuting (both p < 0.01). ",0.54
0,30149686,"Land-use mix was significantly associated with the use of public transit compared to private transport (adjusted odds ratio (aOR) =5.2, p = 0.002). ",0.62
0,30149686,"Contrary to findings in high-income countries, the odds of active commuting were reduced with improved safety from crime (aOR =0.2, p = 0.003), aesthetics (aOR =0.2, p = 0.05), and street connectivity (aOR =0.2, p = 0.003). ",0.69
0,30149686,"Different environmental attributes were associated with active commuting, suggesting that these relationships are complex and may distinctly differ from those in high-income countries. ",0.77
0,30149686,Unexpected inverse associations of perceived safety from crime and aesthetics with active commuting emphasize the need for high-quality epidemiologic studies with greater context specificity in the study of physical activity in LMICs. ,0.85
2,30149686,Findings have public health implications for India and suggest that caution should be taken when translating evidence across countries.,0.92
0,27460628,The purpose of our study was to assess quality of life (QoL) among Georgian HIV-infected individuals and to examine factors associated with QoL. ,0.00
0,27460628,"Our cross-sectional study sample consisted of 201 HIV-infected adult outpatients recruited at the National AIDS Center in Tbilisi, Georgia. ",0.10
0,27460628,WHOQOL-HIV-BREF was used to measure QoL. ,0.20
0,27460628,Data about other variables of interest were obtained from medical records. ,0.30
0,27460628,Modified Poisson regression with robust variance estimates was performed to create a predictive model of factors that influenced QoL. ,0.40
0,27460628,"The study results showed the following factors as predictors of good general QoL: antiretroviral (ARV) treatment (prevalence ratio (PR)=2.87 (95% CI: 1.45, 5.67)); higher education level (PR\u2009=\u20091.51 (95% CI: 1.05, 2.17)); CD4 cells ≥200\u2009cells/mm3 (PR\u2009=\u20091.83 (95% CI: 1.13, 2.94)); and age ≥40 years (PR\u2009=\u20091.60 (95% CI: 1.09, 2.36)). ",0.50
0,27460628,"However, all factors examined were associated with at least one QoL domain. ",0.60
0,27460628,"Our study suggests that HIV-infected individuals younger than 40 years and those with lower education level are more likely to have poorer QoL, while those receiving ARV treatment tend to have better QoL. ",0.70
1,27460628,This highlights the importance of educational interventions and ARV treatment in HIV patients. ,0.80
0,27460628,Future research should seek to implement additional evidence-based actions to improve QoL in this population.,0.90
0,27054362,"Delays in seeking appropriate healthcare can increase the case fatality of acute febrile illnesses, and circuitous routes of care-seeking can have a catastrophic financial impact upon patients in low-income settings.  51% of participants were classified as multidimensionally poor (MPI>0.33). ",0.00
0,27054362,"To investigate the relationship between poverty and pre-hospital delays for patients with acute febrile illnesses, we recruited a cross-sectional, convenience sample of 527 acutely ill adults and children aged over 6 months, with a documented fever ≥38.0 °C and symptoms of up to 14 days' duration, presenting to a tertiary referral hospital in Chittagong, Bangladesh, over the course of one year from September 2011 to September 2012.",0.08
0,27054362,"Participants were classified according to the socioeconomic status of their households, defined by the Oxford Poverty and Human Development Initiative's multidimensional poverty index (MPI).",0.17
0,27054362,51% of participants were classified as multidimensionally poor (MPI>0.33). ,0.25
0,27054362,Median time from onset of any symptoms to arrival at hospital was 22 hours longer for MPI poor adults compared to non-poor adults (123 vs. 101 hours) rising to a difference of 26 hours with adjustment in a multivariate regression model (95% confidence interval 7 to 46 hours; P = 0.009). ,0.33
0,27054362,There was no difference in delays for children from poor and non-poor households (97 vs. 119 hours; P = 0.394). ,0.42
0,27054362,Case fatality was 5.9% vs. 0.8% in poor and non-poor individuals respectively (P = 0.001)-5.1% vs. 0.0% for poor and non-poor adults (P = 0.010) and 6.4% vs. 1.8% for poor and non-poor children (P = 0.083). ,0.50
0,27054362,"Deaths were attributed to central nervous system infection (11), malaria (3), urinary tract infection (2), gastrointestinal infection (1) and undifferentiated sepsis (1). ",0.58
0,27054362,"Both poor and non-poor households relied predominantly upon the (often informal) private sector for medical advice before reaching the referral hospital, but MPI poor participants were less likely to have consulted a qualified doctor. ",0.67
0,27054362,"Poor participants were more likely to attribute delays in decision-making and travel to a lack of money (P<0.001), and more likely to face catastrophic expenditure of more than 25% of monthly household income (P<0.001). ",0.75
0,27054362,We conclude that multidimensional poverty is associated with greater pre-hospital delays and expenditure in this setting. ,0.83
0,27054362,Closer links between health and development agendas could address these consequences of poverty and streamline access to adequate healthcare.,0.92
0,31473412,There has been increasing interest in associations between neighborhood food environments and cardiovascular risk factors. ,0.00
0,31473412,"However, results from high-income countries remain inconsistent, and there has been limited research from low- and middle-income countries. ",0.10
0,31473412,"We conducted a cross-sectional analysis of the third wave follow-up of the Andhra Pradesh children and parents study (APCAPS) (n\u202f=\u202f5764, median age 28.8\u202fyears) in south India. ",0.20
0,31473412,"We examined associations between the neighborhood availability (vendor density per km2 within 400\u202fm and 1600\u202fm buffers of households) and accessibility (distance from the household to the nearest vendor) of fruit/vegetable and highly processed/take-away food vendors with 11 cardiovascular risk factors, including adiposity measures, glucose-insulin, blood pressure, and lipid profile. ",0.30
0,31473412,"In fully adjusted models, higher density of fruit/vegetable vendors within 400\u202fm of participant households was associated with lower systolic blood pressure [-0.09\u202fmmHg, 95% confidence interval (CI): -0.17, -0.02] and diastolic blood pressure (-0.10\u202fmmHg, 95% CI: -0.17, -0.04). ",0.40
0,31473412,"Higher density of highly processed/take-away food vendors within 400\u202fm of participant households was associated with higher Body Mass Index (0.01 Kg/m2, 95% CI: 0.00, 0.01), waist circumference (0.22\u202fmm, 95% CI: 0.05, 0.39), systolic blood pressure (0.03\u202fmmHg, 95% CI: 0.01, 0.06), and diastolic blood pressure (0.03\u202fmmHg, 95% CI: 0.01, 0.05). ",0.50
0,31473412,"However, within 1600\u202fm buffer, only association with blood pressure remained robust. ",0.60
0,31473412,No associations were found for between neighborhood accessibility and cardiovascular risk factors. ,0.70
0,31473412,"Lower density of fruit/vegetable vendors, and higher density of highly processed/take-away food vendors were associated with adverse cardiovascular risk profiles. ",0.80
2,31473412,Public health policies regarding neighborhood food environments should be encouraged in south India and other rural communities in south Asia.,0.90
